id,name,dish,qty,price,total,date,city
7557,Lakshay Aggarwal,Uttapam,4,83.71,334.84,2024-09-17,Mysuru
7558,Diya Sahota,Pongal,3,499.55,1498.65,2024-10-02,Vijayawada
7559,Samarth Kohli,Medu Vada,3,278.21,834.63,2025-04-15,Vijayawada
7560,Bhamini Sampath,Pongal,2,268.91,537.82,2025-04-03,Thiruvananthapuram
7561,Rasha Yohannan,Sambar Rice,2,457.13,914.26,2025-01-16,Chennai
7562,Urvi Sani,Uttapam,3,366.13,1098.39,2025-05-14,Bengaluru
7563,Elakshi Zachariah,Idli,3,129.69,389.07,2025-07-05,Thiruvananthapuram
7564,Mahika Behl,Upma,2,242.19,484.38,2025-07-23,Hyderabad
7565,Dhruv Sankaran,Vada,2,303.19,606.38,2025-06-28,Thiruvananthapuram
7566,Faiyaz Bhattacharyya,Rasam Rice,3,191.17,573.51,2024-08-28,Coimbatore
7567,Neelofar Ramachandran,Sambar Rice,3,303.31,909.93,2024-10-25,Bengaluru
7568,Aarush Thakur,Dosa,3,481.32,1443.96,2025-02-14,Vijayawada
7569,Ela Dube,Rava Dosa,4,368.21,1472.84,2025-01-19,Vijayawada
7570,Ela Sami,Dosa,3,104.81,314.43,2025-06-10,Mysuru
7571,Onkar Chopra,Medu Vada,1,341.57,341.57,2025-04-15,Thiruvananthapuram
7572,Mehul Dave,Vada,4,117.76,471.04,2024-10-07,Coimbatore
7573,Sahil Bumb,Medu Vada,3,255.08,765.24,2024-11-23,Mysuru
7574,Krish Seth,Pongal,4,278.4,1113.6,2025-05-19,Coimbatore
7575,Shanaya Desai,Idli,5,79.63,398.15,2025-01-13,Chennai
7576,Madhav Chada,Vada,3,156.67,470.01,2024-08-28,Vijayawada
7577,Krish Rattan,Pesarattu,2,58.54,117.08,2025-07-04,Bengaluru
7578,Lavanya Apte,Rasam Rice,5,133.8,669.0,2025-04-25,Mysuru
7579,Ivana Hans,Uttapam,3,256.85,770.55,2025-04-30,Mysuru
7580,Indrajit Ghose,Rava Dosa,5,83.77,418.85,2024-10-04,Coimbatore
7581,Manjari Saran,Rasam Rice,2,402.78,805.56,2025-04-09,Thiruvananthapuram
7582,Ojas Doshi,Pesarattu,5,265.34,1326.7,2024-11-15,Chennai
7583,Neysa Kata,Rasam Rice,4,235.99,943.96,2025-02-05,Chennai
7584,Miraya Chaudhry,Pesarattu,3,321.26,963.78,2025-01-29,Chennai
7585,Inaaya  Thaker,Dosa,2,70.94,141.88,2025-03-29,Coimbatore
7586,Ehsaan Bhatia,Rava Dosa,1,173.92,173.92,2024-11-05,Coimbatore
7587,Ranbir Lanka,Rava Dosa,4,163.3,653.2,2024-09-27,Hyderabad
7588,Himmat Hegde,Sambar Rice,3,50.76,152.28,2025-07-18,Trichy
7589,Khushi Sachdeva,Medu Vada,2,409.65,819.3,2024-12-18,Bengaluru
7590,Aayush Sunder,Vada,5,292.64,1463.2,2025-07-14,Thiruvananthapuram
7591,Tejas Datta,Vada,2,149.4,298.8,2024-11-09,Thiruvananthapuram
7592,Manjari Dhawan,Neer Dosa,1,433.66,433.66,2025-04-09,Vijayawada
7593,Miraan Mander,Idli,1,346.31,346.31,2025-03-10,Hyderabad
7594,Nitara Dhingra,Neer Dosa,4,460.34,1841.36,2024-10-25,Bengaluru
7595,Jhanvi Saxena,Sambar Rice,1,151.3,151.3,2024-12-10,Coimbatore
7596,Purab Choudhry,Sambar Rice,3,249.88,749.64,2025-02-20,Bengaluru
7597,Rasha Dhar,Bisibele Bath,2,233.39,466.78,2025-03-06,Chennai
7598,Advik Kadakia,Neer Dosa,3,178.18,534.54,2024-10-04,Trichy
7599,Mamooty Chatterjee,Neer Dosa,4,404.16,1616.64,2024-12-16,Vijayawada
7600,Hridaan Bhattacharyya,Bisibele Bath,3,261.37,784.11,2025-07-23,Coimbatore
7601,Jayesh Lata,Medu Vada,1,249.48,249.48,2025-04-12,Vijayawada
7602,Adira Keer,Idli,4,418.67,1674.68,2025-03-29,Chennai
7603,Eshani Sanghvi,Rasam Rice,2,107.47,214.94,2025-01-20,Chennai
7604,Piya Samra,Upma,5,457.26,2286.3,2025-01-18,Bengaluru
7605,Hiran Sur,Medu Vada,3,281.92,845.76,2024-09-02,Mysuru
7606,Eva Gill,Pongal,5,475.52,2377.6,2025-06-05,Chennai
7607,Aarush Badami,Bisibele Bath,2,95.01,190.02,2024-10-02,Thiruvananthapuram
7608,Aarav Kala,Bisibele Bath,5,290.6,1453.0,2025-06-30,Thiruvananthapuram
7609,Mamooty Hayre,Pesarattu,2,273.96,547.92,2025-05-28,Coimbatore
7610,Raunak Tak,Upma,1,125.3,125.3,2024-10-05,Vijayawada
7611,Tarini Tiwari,Pongal,5,492.7,2463.5,2025-05-14,Bengaluru
7612,Shalv Sankar,Upma,3,232.69,698.07,2024-12-01,Thiruvananthapuram
7613,Kashvi Hegde,Curd Rice,2,81.42,162.84,2025-02-27,Thiruvananthapuram
7614,Aaina Sarkar,Upma,1,432.92,432.92,2025-05-31,Bengaluru
7615,Saira Dave,Upma,5,455.33,2276.65,2025-03-03,Bengaluru
7616,Hunar Aggarwal,Idli,4,251.04,1004.16,2025-08-10,Bengaluru
7617,Ishita Gour,Rasam Rice,2,489.14,978.28,2025-01-13,Thiruvananthapuram
7618,Shlok Maharaj,Curd Rice,4,270.67,1082.68,2025-07-26,Thiruvananthapuram
7619,Shlok Som,Pesarattu,4,370.7,1482.8,2024-12-13,Chennai
7620,Romil Jain,Rava Dosa,4,119.16,476.64,2024-12-01,Vijayawada
7621,Madhup Kulkarni,Idli,5,115.54,577.7,2025-07-23,Vijayawada
7622,Navya Sama,Curd Rice,3,167.21,501.63,2025-05-13,Trichy
7623,Anay Brahmbhatt,Sambar Rice,2,398.78,797.56,2025-05-13,Bengaluru
7624,Charvi Karan,Idli,2,354.44,708.88,2024-09-12,Hyderabad
7625,Vardaniya Kumer,Pesarattu,1,313.83,313.83,2025-06-17,Trichy
7626,Yashvi Bhattacharyya,Curd Rice,5,488.99,2444.95,2024-11-18,Trichy
7627,Darshit Saha,Vada,2,243.57,487.14,2024-09-25,Trichy
7628,Armaan Kalla,Upma,2,403.34,806.68,2025-04-09,Coimbatore
7629,Dhanush Lanka,Medu Vada,2,81.54,163.08,2024-08-28,Hyderabad
7630,Dhruv Mani,Pongal,3,226.34,679.02,2025-02-15,Trichy
7631,Shamik Devi,Idli,4,435.11,1740.44,2024-10-09,Bengaluru
7632,Miraya Chaudhry,Neer Dosa,2,332.9,665.8,2025-01-07,Trichy
7633,Manjari Dubey,Neer Dosa,3,251.73,755.19,2025-04-08,Coimbatore
7634,Adira Boase,Upma,5,346.08,1730.4,2025-03-10,Thiruvananthapuram
7635,Samarth De,Dosa,2,95.97,191.94,2025-01-28,Hyderabad
7636,Tanya Mandal,Rava Dosa,1,387.97,387.97,2025-02-27,Bengaluru
7637,Arhaan Cheema,Rava Dosa,1,72.1,72.1,2025-04-25,Vijayawada
7638,Vidur Barman,Upma,3,191.37,574.11,2024-11-10,Chennai
7639,Pihu Zachariah,Dosa,5,410.36,2051.8,2024-10-17,Hyderabad
7640,Nehmat Chauhan,Rava Dosa,5,150.44,752.2,2025-03-26,Thiruvananthapuram
7641,Jivin Sachdeva,Neer Dosa,2,407.77,815.54,2024-12-04,Mysuru
7642,Fateh Rama,Neer Dosa,5,278.58,1392.9,2025-02-13,Thiruvananthapuram
7643,Indrans Dhaliwal,Bisibele Bath,1,302.33,302.33,2025-08-11,Coimbatore
7644,Arnav Dua,Bisibele Bath,5,62.99,314.95,2024-12-05,Thiruvananthapuram
7645,Anya Chaudhary,Dosa,5,262.0,1310.0,2025-07-24,Vijayawada
7646,Kavya Viswanathan,Neer Dosa,2,160.98,321.96,2025-04-21,Mysuru
7647,Kabir Lad,Upma,3,262.62,787.86,2025-03-23,Vijayawada
7648,Yashvi Chhabra,Curd Rice,3,74.14,222.42,2024-08-17,Vijayawada
7649,Vihaan Basak,Rasam Rice,4,187.69,750.76,2025-03-19,Chennai
7650,Anahita Chowdhury,Neer Dosa,3,341.75,1025.25,2025-05-13,Hyderabad
7651,Biju Balay,Sambar Rice,3,408.25,1224.75,2025-02-19,Chennai
7652,Hrishita Subramanian,Bisibele Bath,1,468.27,468.27,2025-03-31,Hyderabad
7653,Divij Sundaram,Rava Dosa,4,288.91,1155.64,2025-05-11,Hyderabad
7654,Vaibhav Hayer,Medu Vada,1,364.89,364.89,2025-06-22,Coimbatore
7655,Amani Soni,Rasam Rice,5,223.31,1116.55,2024-12-10,Vijayawada
7656,Drishya Saran,Vada,1,77.22,77.22,2024-12-22,Thiruvananthapuram
7657,Manikya Sur,Sambar Rice,3,112.01,336.03,2024-09-23,Coimbatore
7658,Lakshay Raman,Uttapam,1,462.43,462.43,2025-04-04,Chennai
7659,Jiya Sabharwal,Rasam Rice,3,466.53,1399.59,2025-08-05,Bengaluru
7660,Kavya Gill,Vada,4,89.24,356.96,2025-04-07,Trichy
7661,Ishaan Kala,Neer Dosa,3,220.47,661.41,2025-04-28,Coimbatore
7662,Reyansh Borde,Dosa,4,121.04,484.16,2024-08-16,Trichy
7663,Mahika Bawa,Medu Vada,5,156.32,781.6,2025-01-27,Thiruvananthapuram
7664,Nitara Virk,Uttapam,3,148.94,446.82,2025-02-15,Trichy
7665,Raunak Doctor,Idli,3,410.07,1230.21,2025-06-15,Vijayawada
7666,Indrans Chakrabarti,Idli,3,381.52,1144.56,2025-05-05,Hyderabad
7667,Arnav Kata,Rasam Rice,1,338.34,338.34,2025-02-08,Coimbatore
7668,Madhup Sehgal,Pongal,5,69.49,347.45,2024-10-21,Mysuru
7669,Ishita Jani,Sambar Rice,5,421.92,2109.6,2025-08-03,Chennai
7670,Amira Dhillon,Bisibele Bath,4,426.02,1704.08,2024-12-28,Chennai
7671,Amani Din,Uttapam,5,464.83,2324.15,2024-10-07,Chennai
7672,Raunak Chada,Medu Vada,1,189.35,189.35,2024-11-21,Thiruvananthapuram
7673,Aarav Rau,Bisibele Bath,3,51.99,155.97,2025-07-16,Trichy
7674,Abram Raval,Dosa,3,193.66,580.98,2025-02-18,Thiruvananthapuram
7675,Amani Vasa,Vada,1,317.96,317.96,2025-05-21,Mysuru
7676,Riya Gole,Uttapam,2,277.1,554.2,2024-11-05,Vijayawada
7677,Dhanush Ben,Vada,3,237.95,713.85,2024-10-31,Trichy
7678,Hiran Maharaj,Sambar Rice,1,352.1,352.1,2024-11-17,Thiruvananthapuram
7679,Lakshit Varty,Idli,5,318.77,1593.85,2025-06-26,Chennai
7680,Mannat Dani,Vada,5,260.85,1304.25,2025-02-21,Bengaluru
7681,Sara D’Alia,Rasam Rice,4,146.85,587.4,2025-05-31,Vijayawada
7682,Samarth Vala,Idli,5,424.21,2121.05,2025-03-14,Vijayawada
7683,Anya Chandra,Rava Dosa,3,249.96,749.88,2024-11-18,Thiruvananthapuram
7684,Mannat Halder,Sambar Rice,2,355.58,711.16,2025-05-05,Mysuru
7685,Bhavin Sampath,Idli,5,57.98,289.9,2024-11-03,Trichy
7686,Eshani Dayal,Idli,1,355.69,355.69,2024-11-19,Chennai
7687,Hansh Golla,Medu Vada,5,233.4,1167.0,2025-01-10,Mysuru
7688,Vritika Soni,Sambar Rice,2,402.68,805.36,2024-09-06,Thiruvananthapuram
7689,Vivaan Verma,Rava Dosa,1,471.7,471.7,2024-10-13,Vijayawada
7690,Raghav Raju,Vada,4,191.66,766.64,2025-08-08,Bengaluru
7691,Jivika Lalla,Bisibele Bath,1,255.87,255.87,2025-06-15,Trichy
7692,Raunak Jani,Pesarattu,4,180.23,720.92,2025-06-23,Coimbatore
7693,Ryan Malhotra,Rasam Rice,5,194.11,970.55,2024-12-08,Trichy
7694,Tiya Koshy,Sambar Rice,2,439.95,879.9,2025-06-19,Chennai
7695,Siya Sagar,Pongal,4,274.6,1098.4,2025-03-08,Bengaluru
7696,Emir Samra,Bisibele Bath,2,387.02,774.04,2025-01-10,Trichy
7697,Ehsaan Venkatesh,Rava Dosa,1,307.69,307.69,2024-10-28,Bengaluru
7698,Mehul Wali,Bisibele Bath,2,332.35,664.7,2024-12-01,Mysuru
7699,Chirag Jha,Idli,1,213.56,213.56,2024-09-18,Trichy
7700,Mohanlal Sunder,Pongal,5,186.97,934.85,2024-09-18,Hyderabad
7701,Tarini Deshmukh,Pongal,5,71.08,355.4,2025-02-04,Hyderabad
7702,Saksham D’Alia,Curd Rice,4,261.24,1044.96,2025-07-29,Coimbatore
7703,Kanav Bora,Rasam Rice,1,308.14,308.14,2024-10-03,Vijayawada
7704,Urvi Kar,Dosa,1,52.07,52.07,2025-05-20,Vijayawada
7705,Zara Dhar,Medu Vada,2,122.08,244.16,2025-07-05,Chennai
7706,Madhup Sawhney,Rava Dosa,2,329.72,659.44,2025-05-31,Mysuru
7707,Madhav Dhaliwal,Bisibele Bath,2,328.93,657.86,2024-11-03,Bengaluru
7708,Lagan Savant,Pesarattu,5,233.14,1165.7,2025-03-28,Trichy
7709,Sahil Maharaj,Upma,1,497.32,497.32,2025-04-23,Vijayawada
7710,Tiya Krishnamurthy,Rasam Rice,3,306.58,919.74,2024-09-13,Vijayawada
7711,Arnav Karan,Medu Vada,5,366.84,1834.2,2024-10-06,Bengaluru
7712,Dhanush Shankar,Sambar Rice,2,120.57,241.14,2025-04-14,Mysuru
7713,Manjari Cherian,Dosa,1,140.79,140.79,2025-06-30,Bengaluru
7714,Adah Sabharwal,Dosa,5,184.94,924.7,2025-06-22,Vijayawada
7715,Aradhya Ganesh,Neer Dosa,3,444.16,1332.48,2024-11-17,Trichy
7716,Vidur Edwin,Rasam Rice,2,390.61,781.22,2025-04-08,Bengaluru
7717,Devansh Shankar,Upma,5,299.81,1499.05,2024-08-26,Trichy
7718,Shayak Chand,Uttapam,1,273.88,273.88,2025-02-11,Hyderabad
7719,Jivika Dalal,Pongal,5,106.64,533.2,2025-03-21,Thiruvananthapuram
7720,Yuvraj  Dube,Rava Dosa,5,101.76,508.8,2025-06-23,Bengaluru
7721,Renee Sen,Uttapam,1,340.12,340.12,2024-12-28,Chennai
7722,Faiyaz Raval,Dosa,4,395.46,1581.84,2025-01-19,Vijayawada
7723,Vanya Doshi,Curd Rice,1,321.53,321.53,2024-11-20,Hyderabad
7724,Saira Kohli,Idli,3,55.65,166.95,2025-05-06,Thiruvananthapuram
7725,Adah Rana,Vada,2,188.93,377.86,2024-08-22,Bengaluru
7726,Faiyaz Dalal,Dosa,3,215.73,647.19,2025-03-06,Vijayawada
7727,Shanaya Mall,Uttapam,2,125.48,250.96,2025-01-22,Chennai
7728,Divyansh Dewan,Bisibele Bath,2,456.29,912.58,2024-08-23,Mysuru
7729,Madhav Manne,Rava Dosa,2,345.22,690.44,2024-09-16,Mysuru
7730,Eva Chad,Vada,4,324.46,1297.84,2025-07-05,Trichy
7731,Purab Ben,Pongal,2,163.67,327.34,2025-03-12,Trichy
7732,Adah Garde,Pongal,3,472.95,1418.85,2024-09-27,Chennai
7733,Anay Grover,Curd Rice,2,249.1,498.2,2025-05-16,Hyderabad
7734,Yuvaan Divan,Idli,5,216.61,1083.05,2025-02-02,Mysuru
7735,Tushar Savant,Pongal,3,104.58,313.74,2025-03-12,Mysuru
7736,Inaaya  Joshi,Pesarattu,1,340.47,340.47,2025-02-14,Coimbatore
7737,Purab Dixit,Medu Vada,1,257.36,257.36,2024-12-12,Bengaluru
7738,Indrajit Ghosh,Sambar Rice,5,369.83,1849.15,2025-03-16,Hyderabad
7739,Adah Gola,Vada,5,490.09,2450.45,2024-12-20,Mysuru
7740,Seher Khalsa,Uttapam,3,411.69,1235.07,2025-08-10,Mysuru
7741,Darshit Luthra,Rava Dosa,2,61.67,123.34,2024-09-30,Mysuru
7742,Sahil Joshi,Rasam Rice,5,132.07,660.35,2024-12-12,Trichy
7743,Himmat Lad,Dosa,1,473.0,473.0,2025-01-27,Bengaluru
7744,Kashvi Divan,Pongal,5,117.03,585.15,2025-04-29,Bengaluru
7745,Taimur Gupta,Dosa,1,275.44,275.44,2025-04-16,Mysuru
7746,Riya Sarraf,Neer Dosa,2,305.63,611.26,2024-09-13,Coimbatore
7747,Prisha Sastry,Neer Dosa,3,61.03,183.09,2025-04-06,Hyderabad
7748,Vritika Chauhan,Pongal,4,310.7,1242.8,2025-05-01,Chennai
7749,Himmat Dua,Sambar Rice,4,495.25,1981.0,2024-11-26,Bengaluru
7750,Oorja Chakrabarti,Curd Rice,3,184.41,553.23,2024-09-23,Hyderabad
7751,Baiju Sarkar,Rava Dosa,4,286.28,1145.12,2025-01-16,Mysuru
7752,Gokul Ramaswamy,Medu Vada,1,252.1,252.1,2025-07-18,Coimbatore
7753,Zain Sachdev,Upma,5,94.71,473.55,2024-10-09,Coimbatore
7754,Vritika Sekhon,Vada,1,95.61,95.61,2025-06-04,Hyderabad
7755,Kavya Kade,Rava Dosa,1,471.81,471.81,2024-11-09,Coimbatore
7756,Rhea Vora,Idli,3,61.94,185.82,2025-01-23,Vijayawada
7757,Pranay Dani,Pongal,3,466.72,1400.16,2024-09-09,Vijayawada
7758,Alia Sen,Medu Vada,3,293.61,880.83,2025-02-23,Mysuru
7759,Indrajit Karpe,Idli,4,488.95,1955.8,2025-03-14,Thiruvananthapuram
7760,Kismat Datta,Pesarattu,3,442.33,1326.99,2025-07-15,Hyderabad
7761,Aayush Goda,Dosa,5,71.89,359.45,2024-11-07,Bengaluru
7762,Krish Mani,Dosa,5,234.19,1170.95,2024-12-04,Hyderabad
7763,Reyansh Rege,Rava Dosa,4,169.77,679.08,2025-03-22,Hyderabad
7764,Charvi Bala,Medu Vada,2,96.3,192.6,2024-08-22,Hyderabad
7765,Kanav Venkatesh,Pongal,4,408.36,1633.44,2025-03-05,Trichy
7766,Nayantara Bera,Uttapam,1,274.65,274.65,2024-11-23,Mysuru
7767,Rania Chaudhari,Neer Dosa,1,460.57,460.57,2025-06-23,Trichy
7768,Bhavin Kant,Dosa,1,292.07,292.07,2025-03-07,Bengaluru
7769,Mehul Dutt,Upma,1,265.91,265.91,2024-10-20,Chennai
7770,Kashvi Aurora,Neer Dosa,2,443.95,887.9,2025-06-20,Coimbatore
7771,Tiya Upadhyay,Pongal,3,468.03,1404.09,2024-10-04,Coimbatore
7772,Uthkarsh Chauhan,Idli,5,294.55,1472.75,2025-01-12,Trichy
7773,Kabir Gill,Idli,2,202.15,404.3,2024-09-27,Mysuru
7774,Purab Deo,Uttapam,2,239.17,478.34,2025-04-18,Chennai
7775,Vedika Devi,Curd Rice,1,165.17,165.17,2024-11-21,Vijayawada
7776,Zeeshan Chokshi,Neer Dosa,1,387.13,387.13,2025-02-17,Vijayawada
7777,Eva Sahota,Curd Rice,1,226.66,226.66,2024-11-18,Trichy
7778,Neelofar Choudhury,Idli,5,90.89,454.45,2025-05-06,Vijayawada
7779,Sara Jaggi,Bisibele Bath,1,337.47,337.47,2024-08-18,Trichy
7780,Neysa Din,Rava Dosa,5,136.22,681.1,2024-08-28,Hyderabad
7781,Hansh Ramachandran,Vada,4,54.1,216.4,2025-05-02,Bengaluru
7782,Shray Apte,Uttapam,3,219.1,657.3,2024-09-04,Vijayawada
7783,Samar Dyal,Medu Vada,4,173.75,695.0,2024-09-28,Chennai
7784,Renee Warrior,Dosa,2,335.41,670.82,2025-03-21,Bengaluru
7785,Yakshit Barman,Pongal,3,386.74,1160.22,2025-02-28,Coimbatore
7786,Shaan Majumdar,Rava Dosa,1,189.5,189.5,2025-07-19,Vijayawada
7787,Mehul D’Alia,Upma,1,312.36,312.36,2024-08-25,Bengaluru
7788,Ritvik Singhal,Sambar Rice,5,302.91,1514.55,2025-07-12,Vijayawada
7789,Kabir Comar,Dosa,1,76.18,76.18,2025-01-05,Mysuru
7790,Khushi Vala,Dosa,5,360.18,1800.9,2024-09-28,Bengaluru
7791,Divit Comar,Pongal,2,391.07,782.14,2024-10-30,Vijayawada
7792,Vihaan Anand,Curd Rice,3,157.84,473.52,2024-10-07,Coimbatore
7793,Advika Bandi,Upma,1,156.6,156.6,2025-08-10,Vijayawada
7794,Kismat Dubey,Sambar Rice,5,455.85,2279.25,2025-01-31,Hyderabad
7795,Ivana Garg,Dosa,2,302.57,605.14,2025-02-12,Vijayawada
7796,Zoya Mangat,Medu Vada,2,218.94,437.88,2024-10-30,Vijayawada
7797,Arnav Dey,Dosa,2,120.35,240.7,2024-10-31,Chennai
7798,Tejas Ray,Medu Vada,5,247.04,1235.2,2025-04-01,Mysuru
7799,Dhanuk Barad,Dosa,1,193.25,193.25,2025-03-19,Mysuru
7800,Manikya Balakrishnan,Bisibele Bath,3,261.71,785.13,2025-06-18,Trichy
7801,Kanav Seth,Sambar Rice,1,130.11,130.11,2025-04-22,Vijayawada
7802,Hrishita Warrior,Pongal,1,320.47,320.47,2025-08-06,Thiruvananthapuram
7803,Ojas Contractor,Curd Rice,1,203.56,203.56,2025-06-24,Coimbatore
7804,Tara Lal,Pongal,4,117.46,469.84,2024-11-11,Thiruvananthapuram
7805,Kavya Chander,Rava Dosa,4,189.81,759.24,2024-12-12,Mysuru
7806,Saksham Sahni,Uttapam,4,97.54,390.16,2024-12-29,Coimbatore
7807,Mahika Gala,Rava Dosa,1,172.86,172.86,2025-05-10,Hyderabad
7808,Tarini Bawa,Medu Vada,5,385.5,1927.5,2024-12-22,Mysuru
7809,Tanya Madan,Vada,3,135.91,407.73,2025-04-08,Vijayawada
7810,Dharmajan Hari,Neer Dosa,1,378.4,378.4,2025-08-02,Mysuru
7811,Hunar Raj,Neer Dosa,4,407.98,1631.92,2025-02-14,Hyderabad
7812,Yasmin Karpe,Rava Dosa,5,298.98,1494.9,2024-09-28,Thiruvananthapuram
7813,Ivana Chowdhury,Dosa,3,275.88,827.64,2024-10-26,Chennai
7814,Yuvraj  Kara,Dosa,5,195.58,977.9,2025-07-29,Vijayawada
7815,Ryan Yadav,Pongal,2,340.43,680.86,2025-08-04,Thiruvananthapuram
7816,Shray Choudhry,Uttapam,2,93.65,187.3,2025-03-29,Bengaluru
7817,Shalv Madan,Pesarattu,2,119.9,239.8,2025-07-15,Coimbatore
7818,Misha Aggarwal,Medu Vada,5,373.15,1865.75,2025-03-22,Hyderabad
7819,Veer Malhotra,Pesarattu,2,448.45,896.9,2025-07-03,Thiruvananthapuram
7820,Aarav Mani,Dosa,2,158.85,317.7,2025-02-09,Thiruvananthapuram
7821,Prisha Bala,Neer Dosa,2,401.0,802.0,2025-04-23,Trichy
7822,Bhavin Bedi,Dosa,1,320.15,320.15,2024-10-18,Vijayawada
7823,Sara Bal,Dosa,4,381.28,1525.12,2024-12-23,Coimbatore
7824,Kanav Shankar,Uttapam,1,207.18,207.18,2024-10-11,Thiruvananthapuram
7825,Trisha Sani,Pesarattu,2,441.32,882.64,2024-12-14,Mysuru
7826,Badal Chand,Neer Dosa,2,411.59,823.18,2025-07-08,Mysuru
7827,Shanaya Sodhi,Bisibele Bath,2,259.29,518.58,2025-05-15,Vijayawada
7828,Lakshay Behl,Rava Dosa,4,412.32,1649.28,2025-07-17,Vijayawada
7829,Kanav Madan,Sambar Rice,1,349.29,349.29,2025-01-10,Chennai
7830,Shray Sani,Upma,3,167.89,503.67,2025-01-02,Vijayawada
7831,Jayesh Ranganathan,Uttapam,3,314.71,944.13,2024-11-20,Thiruvananthapuram
7832,Renee Dua,Idli,1,129.47,129.47,2025-02-15,Coimbatore
7833,Emir Boase,Sambar Rice,1,155.91,155.91,2024-08-18,Vijayawada
7834,Uthkarsh Sangha,Idli,2,122.1,244.2,2025-07-21,Thiruvananthapuram
7835,Stuvan Bahri,Idli,5,241.47,1207.35,2025-03-20,Trichy
7836,Nishith Tak,Sambar Rice,5,384.14,1920.7,2024-10-11,Trichy
7837,Faiyaz Dhar,Sambar Rice,2,400.72,801.44,2024-08-14,Hyderabad
7838,Neelofar Tank,Dosa,5,65.54,327.7,2025-03-13,Trichy
7839,Devansh Bhakta,Uttapam,4,362.11,1448.44,2025-03-28,Thiruvananthapuram
7840,Prisha Chandra,Pongal,3,255.32,765.96,2025-02-08,Trichy
7841,Ojas Grover,Bisibele Bath,2,289.18,578.36,2024-10-27,Vijayawada
7842,Anahi Issac,Medu Vada,5,453.86,2269.3,2024-09-01,Hyderabad
7843,Yashvi Kapur,Rava Dosa,3,284.88,854.64,2024-12-31,Hyderabad
7844,Seher Rege,Pongal,1,320.61,320.61,2025-07-12,Thiruvananthapuram
7845,Armaan Sarin,Neer Dosa,1,318.88,318.88,2024-10-30,Trichy
7846,Neelofar Yohannan,Sambar Rice,3,78.43,235.29,2025-03-19,Bengaluru
7847,Lavanya Sinha,Upma,3,88.58,265.74,2024-08-31,Chennai
7848,Rati Jayaraman,Uttapam,5,400.26,2001.3,2025-08-12,Mysuru
7849,Shlok Agarwal,Vada,2,334.48,668.96,2025-03-19,Coimbatore
7850,Aarna Bhavsar,Dosa,5,150.77,753.85,2025-07-26,Vijayawada
7851,Keya Garde,Neer Dosa,5,93.5,467.5,2025-01-09,Thiruvananthapuram
7852,Indrans Kuruvilla,Uttapam,2,395.3,790.6,2025-02-23,Hyderabad
7853,Abram Tiwari,Pesarattu,1,72.54,72.54,2025-06-13,Vijayawada
7854,Ayesha Kalita,Idli,1,279.0,279.0,2024-09-06,Mysuru
7855,Raunak Butala,Pesarattu,1,334.58,334.58,2024-08-22,Hyderabad
7856,Kashvi Garg,Uttapam,1,97.96,97.96,2024-12-11,Mysuru
7857,Jivin Hegde,Rasam Rice,3,251.05,753.15,2025-03-30,Vijayawada
7858,Taran Bobal,Curd Rice,1,175.47,175.47,2025-01-22,Chennai
7859,Inaaya  Sule,Pongal,1,157.85,157.85,2025-01-16,Vijayawada
7860,Oorja Ranganathan,Rasam Rice,3,135.78,407.34,2024-09-22,Mysuru
7861,Saksham Dhingra,Uttapam,3,200.33,600.99,2024-10-28,Bengaluru
7862,Ela Bhatnagar,Bisibele Bath,5,110.1,550.5,2025-08-13,Hyderabad
7863,Anahi Ramanathan,Upma,3,61.03,183.09,2024-08-17,Hyderabad
7864,Rasha Dyal,Rava Dosa,2,306.77,613.54,2024-12-17,Vijayawada
7865,Trisha Sarraf,Upma,2,295.07,590.14,2025-04-08,Thiruvananthapuram
7866,Shlok Chadha,Medu Vada,5,458.21,2291.05,2025-01-01,Vijayawada
7867,Zoya Dua,Pongal,3,383.76,1151.28,2025-07-05,Chennai
7868,Aarna Sinha,Neer Dosa,3,165.46,496.38,2025-01-22,Thiruvananthapuram
7869,Zara Wagle,Pesarattu,4,339.17,1356.68,2024-11-12,Chennai
7870,Jayant Sagar,Upma,3,240.26,720.78,2025-07-28,Thiruvananthapuram
7871,Mamooty Thakkar,Medu Vada,3,464.73,1394.19,2024-08-29,Chennai
7872,Ela Dugar,Pongal,1,234.89,234.89,2025-06-21,Bengaluru
7873,Tarini Anand,Bisibele Bath,2,256.0,512.0,2025-03-07,Thiruvananthapuram
7874,Sumer Vora,Idli,5,84.26,421.3,2024-10-24,Coimbatore
7875,Miraan Subramanian,Vada,5,108.14,540.7,2025-01-17,Thiruvananthapuram
7876,Devansh Mallick,Idli,4,140.39,561.56,2025-01-20,Mysuru
7877,Anahi Sama,Rasam Rice,5,113.38,566.9,2024-08-22,Mysuru
7878,Dishani Subramaniam,Dosa,1,136.06,136.06,2024-08-22,Coimbatore
7879,Zoya Sabharwal,Vada,2,174.46,348.92,2024-11-19,Thiruvananthapuram
7880,Inaaya  Hans,Rava Dosa,2,313.79,627.58,2024-12-22,Trichy
7881,Zain Bahl,Rasam Rice,3,446.08,1338.24,2024-11-27,Coimbatore
7882,Dhanuk Tiwari,Dosa,2,286.1,572.2,2025-05-22,Bengaluru
7883,Saira Kant,Neer Dosa,1,252.28,252.28,2025-07-08,Chennai
